snapshot,AZPS,BANCSMUD,BCHA,CISO,IPCO,NEVP,PACE,PACW,PGE,PSEI,CISO-PGAE,CISO-SCE,CISO-SDGE,CISO-VEA,Arizona,BANC
2019-01-29 11:00:00,10.979195878787879,15.2283598,11.717623333333334,15.97332002777778,11.558354666666666,11.988380066666666,11.723311500000001,11.73658388888889,11.441747250000002,12.475287133333334,15.97332002777778,15.97332002777778,15.97332002777778,15.97332002777778,10.979195878787879,15.2283598
2019-01-29 12:00:00,10.979195878787879,15.2283598,11.717623333333334,15.97332002777778,11.558354666666666,11.988380066666666,11.723311500000001,11.73658388888889,11.441747250000002,12.475287133333334,15.97332002777778,15.97332002777778,15.97332002777778,15.97332002777778,10.979195878787879,15.2283598
2019-01-29 13:00:00,10.979195878787879,15.2283598,11.717623333333334,15.97332002777778,11.558354666666666,11.988380066666666,11.723311500000001,11.73658388888889,11.441747250000002,12.475287133333334,15.97332002777778,15.97332002777778,15.97332002777778,15.97332002777778,10.979195878787879,15.2283598
2019-01-29 14:00:00,10.979195878787879,15.2283598,11.717623333333334,15.97332002777778,11.558354666666666,11.988380066666666,11.723311500000001,11.73658388888889,11.441747250000002,12.475287133333334,15.97332002777778,15.97332002777778,15.97332002777778,15.97332002777778,10.979195878787879,15.2283598
2019-01-29 15:00:00,10.979195878787879,15.2283598,11.717623333333334,15.97332002777778,11.558354666666666,11.988380066666666,11.723311500000001,11.73658388888889,11.441747250000002,12.475287133333334,15.97332002777778,15.97332002777778,15.97332002777778,15.97332002777778,10.979195878787879,15.2283598
2019-01-29 16:00:00,10.979195878787879,15.2283598,11.717623333333334,15.97332002777778,11.558354666666666,11.988380066666666,11.723311500000001,11.73658388888889,11.441747250000002,12.475287133333334,15.97332002777778,15.97332002777778,15.97332002777778,15.97332002777778,10.979195878787879,15.2283598
2019-01-29 17:00:00,10.979195878787879,15.2283598,11.717623333333334,15.97332002777778,11.558354666666666,11.988380066666666,11.723311500000001,11.73658388888889,11.441747250000002,12.475287133333334,15.97332002777778,15.97332002777778,15.97332002777778,15.97332002777778,10.979195878787879,15.2283598
2019-01-29 18:00:00,10.979195878787879,15.2283598,11.717623333333334,15.97332002777778,11.558354666666666,11.988380066666666,11.723311500000001,11.73658388888889,11.441747250000002,12.475287133333334,15.97332002777778,15.97332002777778,15.97332002777778,15.97332002777778,10.979195878787879,15.2283598
2019-01-29 19:00:00,10.979195878787879,15.2283598,11.717623333333334,15.97332002777778,11.558354666666666,11.988380066666666,11.723311500000001,11.73658388888889,11.441747250000002,12.475287133333334,15.97332002777778,15.97332002777778,15.97332002777778,15.97332002777778,10.979195878787879,15.2283598
2019-01-29 20:00:00,10.979195878787879,15.2283598,11.717623333333334,15.97332002777778,11.558354666666666,11.988380066666666,11.723311500000001,11.73658388888889,11.441747250000002,12.475287133333334,15.97332002777778,15.97332002777778,15.97332002777778,15.97332002777778,10.979195878787879,15.2283598
2019-01-29 21:00:00,10.979195878787879,15.2283598,11.717623333333334,15.97332002777778,11.558354666666666,11.988380066666666,11.723311500000001,11.73658388888889,11.441747250000002,12.475287133333334,15.97332002777778,15.97332002777778,15.97332002777778,15.97332002777778,10.979195878787879,15.2283598
2019-01-29 22:00:00,10.979195878787879,15.2283598,11.717623333333334,15.97332002777778,11.558354666666666,11.988380066666666,11.723311500000001,11.73658388888889,11.441747250000002,12.475287133333334,15.97332002777778,15.97332002777778,15.97332002777778,15.97332002777778,10.979195878787879,15.2283598
2019-01-29 23:00:00,10.979195878787879,15.2283598,11.717623333333334,15.97332002777778,11.558354666666666,11.988380066666666,11.723311500000001,11.73658388888889,11.441747250000002,12.475287133333334,15.97332002777778,15.97332002777778,15.97332002777778,15.97332002777778,10.979195878787879,15.2283598
2019-01-30 00:00:00,11.454933454545454,15.2283598,12.058913333333333,15.918334416666667,11.83897088888889,12.0953176,11.817166250000001,11.911021000000002,11.666429833333332,12.834779266666663,15.918334416666667,15.918334416666667,15.918334416666667,15.918334416666667,11.454933454545454,15.2283598
2019-01-30 01:00:00,11.454933454545454,15.2283598,12.058913333333333,15.918334416666667,11.83897088888889,12.0953176,11.817166250000001,11.911021000000002,11.666429833333332,12.834779266666663,15.918334416666667,15.918334416666667,15.918334416666667,15.918334416666667,11.454933454545454,15.2283598
2019-01-30 02:00:00,11.454933454545454,15.2283598,12.058913333333333,15.918334416666667,11.83897088888889,12.0953176,11.817166250000001,11.911021000000002,11.666429833333332,12.834779266666663,15.918334416666667,15.918334416666667,15.918334416666667,15.918334416666667,11.454933454545454,15.2283598
2019-01-30 03:00:00,11.454933454545454,15.2283598,12.058913333333333,15.918334416666667,11.83897088888889,12.0953176,11.817166250000001,11.911021000000002,11.666429833333332,12.834779266666663,15.918334416666667,15.918334416666667,15.918334416666667,15.918334416666667,11.454933454545454,15.2283598
2019-01-30 04:00:00,11.454933454545454,15.2283598,12.058913333333333,15.918334416666667,11.83897088888889,12.0953176,11.817166250000001,11.911021000000002,11.666429833333332,12.834779266666663,15.918334416666667,15.918334416666667,15.918334416666667,15.918334416666667,11.454933454545454,15.2283598
