file,path,column,mean,min,max,count
state_coal_power_prices,resources\Run2045\western\state_coal_power_prices.csv,Georgia,0.975498103435074,0.9166067752448572,1.000536105087,8760
state_coal_power_prices,resources\Run2045\western\state_coal_power_prices.csv,Illinois,0.577234480655864,0.5107167482805001,0.684002087172,8760
state_coal_power_prices,resources\Run2045\western\state_coal_power_prices.csv,Indiana,0.826512207033373,0.8075959945469999,0.8469480765082041,8760
state_coal_power_prices,resources\Run2045\western\state_coal_power_prices.csv,Iowa,0.4619421841692606,0.4518381312540001,0.46730245896,8760
state_coal_power_prices,resources\Run2045\western\state_coal_power_prices.csv,Kansas,0.47582784761909735,0.4592944881567692,0.5029918904712858,8760
state_coal_power_prices,resources\Run2045\western\state_coal_power_prices.csv,Kentucky,0.7228962650860604,0.7019325730883416,0.745562904381757,8760
state_coal_power_prices,resources\Run2045\western\state_coal_power_prices.csv,Louisiana,0.711565660866156,0.696294670392,0.7333174878042857,8760
state_coal_power_prices,resources\Run2045\western\state_coal_power_prices.csv,Michigan,0.6426540455444197,0.6308920195457144,0.66111864181776,8760
state_coal_power_prices,resources\Run2045\western\state_coal_power_prices.csv,Minnesota,0.590212815665569,0.5751034042827273,0.6132806769544616,8760
state_coal_power_prices,resources\Run2045\western\state_coal_power_prices.csv,Mississippi,1.0447214989557332,0.7313018095620001,1.2193307248995,8760
state_coal_power_prices,resources\Run2045\western\state_coal_power_prices.csv,Missouri,0.5137136768450469,0.4972296466476,0.536502965424,8760
state_coal_power_prices,resources\Run2045\western\state_coal_power_prices.csv,Montana,0.4141527232036931,0.401486457168,0.41928397983,8760
state_coal_power_prices,resources\Run2045\western\state_coal_power_prices.csv,Nebraska,0.364879734929497,0.35817737049,0.3691836863064,8760
state_coal_power_prices,resources\Run2045\western\state_coal_power_prices.csv,Nevada,0.9236827137253807,0.8937242461080002,0.962108421021,8760
state_coal_power_prices,resources\Run2045\western\state_coal_power_prices.csv,New Hampshire,1.308037746636,1.308037746636,1.308037746636,8760
state_coal_power_prices,resources\Run2045\western\state_coal_power_prices.csv,New Mexico,0.7198033023253481,0.691484529132,0.7426858105440001,8760
state_coal_power_prices,resources\Run2045\western\state_coal_power_prices.csv,North Carolina,1.1260291119718502,1.0431383875943478,1.2943836965330529,8760
state_coal_power_prices,resources\Run2045\western\state_coal_power_prices.csv,North Dakota,0.4927096722694789,0.391545498564,0.7677443559651429,8760
state_coal_power_prices,resources\Run2045\western\state_coal_power_prices.csv,Ohio,0.8003842090589934,0.7763567993640001,0.8126573320728,8760
state_coal_power_prices,resources\Run2045\western\state_coal_power_prices.csv,Oklahoma,0.5011852959643168,0.479704698657,0.5220285971436001,8760
state_coal_power_prices,resources\Run2045\western\state_coal_power_prices.csv,Oregon,0.6246330834013151,0.599183262954,0.648888055974,8760
state_coal_power_prices,resources\Run2045\western\state_coal_power_prices.csv,South Carolina,1.2789862505548277,1.2389520927892503,1.3506275390422502,8760
state_coal_power_prices,resources\Run2045\western\state_coal_power_prices.csv,South Dakota,0.48214740113795346,0.446060432844,0.5198159321640001,8760
state_coal_power_prices,resources\Run2045\western\state_coal_power_prices.csv,Tennessee,0.7853249380139952,0.7445350426284001,0.8133093734436,8760
state_coal_power_prices,resources\Run2045\western\state_coal_power_prices.csv,Texas,0.4948991027467479,0.4728279781890001,0.5050479546113684,8760
state_coal_power_prices,resources\Run2045\western\state_coal_power_prices.csv,U.S.,0.7094391587442439,0.698400411878718,0.719081023398015,8760
state_coal_power_prices,resources\Run2045\western\state_coal_power_prices.csv,Utah,0.7194656519224655,0.7066220847895385,0.7331395301972308,8760
state_coal_power_prices,resources\Run2045\western\state_coal_power_prices.csv,Virginia,1.0237566044339137,0.8369244947295,1.23433569333,8760
state_coal_power_prices,resources\Run2045\western\state_coal_power_prices.csv,West Virginia,0.8974435489101371,0.876690438856579,0.916327328943086,8760
state_coal_power_prices,resources\Run2045\western\state_coal_power_prices.csv,Wisconsin,0.663186663647752,0.658668676536,0.6708994628023126,8760
state_coal_power_prices,resources\Run2045\western\state_coal_power_prices.csv,Wyoming,0.40362322277835494,0.3733895732198823,0.4338106064352,8760
